audit_id,contract_id,content_id,expected_payment,actual_payment,difference,violation_type,is_violation,audited_at
6d66f5aa-d120-4b80-9a68-9d15051ea0e8,C0344,Movie_287,7264.08,422.76,6841.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
acf5ac2b-52df-49ad-9462-1d626f8480fd,C0345,Show_145,21675.65,21.62,21654.030000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8940c684-ccd8-4ce0-b640-35dbe629ef8b,C0346,Show_136,10535.61,581.86,9953.75,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6b804629-feb9-4d07-89b0-fcc6d8fed1b1,C0347,Movie_354,17337.0,289.07,17047.93,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
08166cae-07f9-42b4-93bb-271d5f327a8c,C0348,Movie_069,8725.3,12.3,8713.0,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4c57c1b0-1757-46f2-9f66-ab4505fd47d6,C0349,Show_179,6454.83,314.65,6140.18,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
81e1e8c9-6f64-4c8d-8168-464362ea6bd1,C0350,Music_034,18867.07,405.68,18461.39,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f09e8839-9f24-4361-87ec-b770a5e96b21,C0351,Music_136,14910.86,67.74,14843.12,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0bf9d1b4-4962-4cb1-9bc9-52e9addc29d4,C0352,Show_180,10686.98,61.59,10625.39,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
48335b21-ccfa-440c-afc8-7a9b8801a179,C0353,Show_220,17336.8,8.74,17328.059999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ad8fef04-41f6-44cf-acf7-53b5cdcc9919,C0354,Movie_238,7765.42,35.13,7730.29,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e7c4ac1a-eb08-4cff-a7d6-a8a03c49d239,C0355,Movie_266,4822.56,5.42,4817.14,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ea4eac22-b283-4809-a39d-c09f417154e2,C0356,Movie_091,14124.92,147.2,13977.72,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a19a8d64-db74-4048-b5b2-f0ef52231b93,C0357,Music_036,6226.13,178.89,6047.24,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b0de01a7-ef5c-4d52-8443-1ef6d9d37ffe,C0358,Music_063,17374.97,42.74,17332.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
408c3938-f026-4a10-9a65-17d573cc38d9,C0359,Movie_055,3468.5503000000003,109.67,3358.8803000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e3aa6de4-6f68-4904-a7fb-6eb0af1fd50c,C0360,Show_158,5185.4776,93.07,5092.4076000000005,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
95c16ebe-a6f4-4005-935a-02b29fa6ed24,C0361,Music_144,23813.21,175.6,23637.61,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2bc7c36d-6793-4ec5-9c96-892a7e8a4d39,C0362,Movie_407,20378.86,24.87,20353.99,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8f97c547-0b64-4034-9ee2-5b6fe7398d6b,C0363,Movie_381,7670.81,221.23,7449.580000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
61a97046-4ed6-453f-8726-7f94da4557f5,C0364,Movie_125,6492.0,8.74,6483.26,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
aea21075-aa8c-4482-bc76-40ca8aebd708,C0365,Movie_492,21119.24,193.9,20925.34,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5c81f49d-78e9-48cb-8bd3-aba1f75e939b,C0366,Music_003,10386.65,146.32,10240.33,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d17bee39-2763-451b-a7ce-8560723c6dcd,C0367,Music_101,8873.5,245.46,8628.04,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f930eb38-d2ab-4c18-974a-b8d8ec9b789c,C0368,Movie_431,17974.75,41.11,17933.64,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2159a713-4c7c-43af-822f-fbd759b6720a,C0369,Music_146,12030.13,68.96,11961.17,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e2658d61-34a6-4c88-af3a-73f4789adf4f,C0370,Show_204,15079.61,63.32,15016.29,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
1e71b337-246a-48f6-bbb3-141dc444dea9,C0371,Movie_295,4756.27,16.82,4739.450000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ead56a0f-903e-45b7-a88e-a72b2230f10d,C0372,Music_079,3941.81,161.19,3780.62,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
afdf5ac4-8972-437c-9f8f-a26003eef6fd,C0373,Movie_213,17263.94,329.99,16933.949999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a8df341c-e6b4-4717-af2f-637d25208d1f,C0374,Music_119,8935.15,20.58,8914.57,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e8ffb33a-49e2-4082-994d-6e259b8e2ade,C0375,Movie_038,24452.03,163.36,24288.67,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
642e827c-c109-4a7e-9d03-20af834f73f8,C0376,Music_061,3721.7619999999997,52.14,3669.622,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c8e34f60-a17f-4f42-8798-5ad8dbafd7b8,C0377,Music_099,7591.65,644.42,6947.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2c4e19bb-4f95-4d90-bd5c-ca4a0d3a2dd6,C0378,Movie_126,4128.68,112.28,4016.4,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
df5f3d98-dff0-4b30-8399-883a77047fe5,C0379,Movie_024,24236.25,307.3,23928.95,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
32f23153-a7ce-4e7d-8856-5fb1d4277f50,C0380,Music_040,16757.39,31.46,16725.93,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d82d6ae0-f4b9-4a5c-9b7f-a0cd2694d9f9,C0381,Music_177,8085.8,125.54,7960.26,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e8102f90-8115-4a96-8b00-6245c226c4cd,C0382,Movie_102,7417.74,300.02,7117.719999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
39724322-b539-4873-bd60-8fb1d3bd1993,C0383,Movie_116,7657.17,429.74,7227.43,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
88533e32-2fcd-43e9-bb47-3dca817a9100,C0384,Movie_436,16311.11,282.9,16028.210000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2d2193b6-5649-485e-b576-beb126c97744,C0385,Music_151,22047.3,209.7,21837.6,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8910141d-006f-49d8-979f-7f0432143e5a,C0386,Movie_121,3232.66,66.07,3166.5899999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
938050c9-933b-4ba8-9bef-550eab53b6d6,C0387,Movie_385,17667.32,211.01,17456.31,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b27929d8-4849-4f89-a121-f1a2c4c57236,C0388,Movie_048,10219.67,5.32,10214.35,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
56060b50-02a4-4af2-92db-78c191306e0e,C0389,Movie_172,8791.66,177.44,8614.22,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
855a0764-b9d5-4184-9d5c-60541cfaab3d,C0390,Movie_318,21766.95,281.46,21485.49,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
733b6389-6669-4ead-96ca-2687f345a2d2,C0391,Movie_325,14514.61,159.59,14355.02,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
23fc622a-5a02-42c5-88d6-69e550099120,C0392,Music_081,7348.01,184.13,7163.88,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9b69d35b-5d5e-4a1a-9d06-4855a91916ed,C0393,Movie_264,10243.16,29.97,10213.19,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
57bf9e79-8cb3-4d71-8141-417c1b56ee80,C0394,Movie_146,24535.9,204.44,24331.460000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d0d4640a-9851-451a-994f-945618771ddf,C0395,Movie_044,16307.43,214.5,16092.93,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d314458c-6c4d-41e5-b2c0-aafeeffbb0b7,C0396,Show_005,5290.362,232.63,5057.732,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
75b5b377-6bfc-4dce-96b5-4393e41fde7d,C0397,Movie_087,22473.07,1027.5,21445.57,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6fddc583-12ac-47da-8699-4328586e88a5,C0398,Movie_377,23659.84,120.73,23539.11,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
be24c14a-70a9-4fb8-82d3-2a67c3d9cf81,C0399,Show_031,14839.76,432.44,14407.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
1f4c2727-7157-48db-9138-56ed88752265,C0400,Music_185,9460.84,307.85,9152.99,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b1bb85d2-3d88-468c-b1dc-54bc91c077ec,C0401,Music_052,17429.86,153.45,17276.41,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
75cd8145-b257-4250-a184-a5285972d590,C0402,Movie_346,6483.32,178.17,6305.15,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c1d2fc11-8578-461c-a577-cc2ae599e7bc,C0403,Movie_404,6003.64,355.99,5647.650000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4218863b-8f99-49d3-8cac-84f2d34d5ccc,C0404,Movie_227,23806.54,43.39,23763.15,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
44098021-4b18-4e7a-aa52-9788790a7ecf,C0405,Music_188,11764.06,76.56,11687.5,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f1ac000c-9419-4515-89f5-8feb7276e08e,C0406,Movie_165,14123.73,127.16,13996.57,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
232a99d4-6a41-433b-a118-2513e8f41878,C0407,Movie_336,16398.91,14759.02,1639.8899999999994,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8d63e660-5749-45df-8d5d-5fc0d362b6c0,C0408,Show_101,8847.58,50.24,8797.34,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
06232331-3fcb-496a-898d-9ab54b10253f,C0409,Music_117,9510.48,69.17,9441.31,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
62b47837-24b9-4240-a89e-a54efb476b87,C0410,Movie_473,4106.16,33.98,4072.18,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3e248918-e5cd-4f96-9d30-4c5b8ebb1408,C0411,Movie_448,19852.57,160.38,19692.19,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ea65a5ed-6195-4b64-86de-f1cd1cd717b7,C0412,Movie_108,23564.84,32.77,23532.07,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3969989c-16dd-4fb2-8f80-95f6032695b2,C0413,Music_057,21932.3,19.98,21912.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
424b373e-3cdc-4815-882e-5d0963763ec3,C0414,Movie_156,5192.12,264.8,4927.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
eb0adc52-2eea-4174-a873-0d3a2cd9c576,C0415,Movie_459,8096.25,186.24,7910.01,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
34ffb7f5-0cd5-4b12-a8e8-3d9ee618f2a6,C0416,Movie_281,5331.12,182.27,5148.849999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7e11b258-8b92-4074-8ab0-998e58ef7bd6,C0417,Movie_208,18798.98,266.66,18532.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4e7653eb-09dc-4f06-b357-c063ab42b9f1,C0418,Movie_155,6699.1,141.34,6557.76,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
db4d58b9-74dc-4943-8751-698b256c77e1,C0419,Show_088,20936.92,53.38,20883.539999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b075d4ca-725c-43c7-9ec4-b4bdfa2120a3,C0420,Show_258,21778.66,16.31,21762.35,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5a9f031e-a8d9-4eb0-a241-ef808187790b,C0421,Music_186,5967.96,556.03,5411.93,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d02ae310-c8c0-42b6-9b07-edad7a81611f,C0422,Movie_384,6519.37,22.14,6497.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
1c0f6c8e-8e85-41cb-8d7d-98ad314cbc6d,C0423,Music_002,17303.23,192.63,17110.6,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fd1fcfaa-cc48-4e06-8ad0-ffad3cfcb639,C0424,Show_149,23389.08,69.92,23319.160000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f423631d-3c88-4e1b-9e95-7638f68a71c7,C0425,Music_007,20370.62,583.0,19787.62,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
83754bbf-2e6f-42e6-9750-64ebbd4fe9f1,C0426,Show_037,4685.18,20.87,4664.31,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b084f755-3e26-4493-ad6e-9feb0bc12e33,C0427,Show_004,15064.53,26.44,15038.09,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
abe325d4-3586-4b11-9eb3-83095f16126a,C0428,Show_238,10094.04,43.33,10050.710000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5f229d5b-78cd-4045-bae8-e43fc796f264,C0429,Show_060,11777.72,344.68,11433.039999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
63fc1855-49ef-4d23-94d6-827cc4ed7494,C0430,Show_045,24137.16,259.58,23877.579999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e2170d34-1ebc-4ec5-82c0-240f44680d86,C0431,Movie_357,4599.6853,202.97,4396.7153,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
769c264f-cbb0-4bfb-acbd-0a702c8e3dfd,C0432,Movie_207,23333.26,39.65,23293.609999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f7ea15ab-62c1-4a06-a95e-01fd2c0b4d3a,C0433,Music_089,8121.78,62.57,8059.21,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
dbd4f42a-2c59-4f81-a8ee-f56385db6bda,C0434,Show_112,6390.31,221.96,6168.35,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
aeac0c91-3cbb-4c0f-8bc7-1c8f1b0d427b,C0435,Show_212,10328.43,79.01,10249.42,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b7caf8b7-5bfa-43df-bd84-102a0982a105,C0436,Show_032,14298.63,108.08,14190.55,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d4261331-7af2-40a5-9dee-b5b25075fbc1,C0437,Movie_260,24348.41,26.83,24321.579999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
540dfd81-d0f4-474b-9c98-819a197b9f6b,C0438,Movie_154,15357.41,379.83,14977.58,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8cc1d776-8dac-40a5-a1e8-1b6f9cf6b755,C0439,Music_053,19645.74,193.45,19452.29,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
064edac5-16df-42c4-b6b1-a4768dfddceb,C0440,Movie_064,7952.09,150.63,7801.46,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0f65f862-0e74-4b54-919c-e907599fbb2e,C0441,Movie_435,6786.02,229.67,6556.35,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f57460ab-9748-4974-b89d-66041fc1c8ab,C0442,Movie_340,6992.92,263.17,6729.75,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ef119876-bd3b-4861-8f17-4bc81bc4876d,C0443,Show_014,4347.942300000001,1209.25,3138.6923000000006,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
51213011-bf5e-40e4-a726-0caa10f27031,C0444,Show_249,7085.53,12.08,7073.45,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f4da73f4-118f-4fc2-a8e5-e48fd94cb493,C0445,Movie_488,22885.91,44.07,22841.84,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
75158b54-b605-47a7-9814-57b229c86162,C0446,Show_025,3694.42,388.32,3306.1,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
89153314-85a0-4de0-99f1-45641048a510,C0447,Music_094,21946.35,165.21,21781.14,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8631402d-8d6f-454e-8e10-4bbe58c979d2,C0448,Music_153,13404.9,47.81,13357.09,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e4e526e1-2ce5-4a37-a2cb-c1ce9a61d315,C0449,Movie_187,8066.32,93.9,7972.42,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8a30fdd4-3098-4d4a-b2ad-673831677e6f,C0450,Show_174,7814.61,70.88,7743.73,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
14ed0423-5c4d-4da7-8dda-2f32e5d9a437,C0451,Movie_344,17280.96,115.02,17165.94,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
18560177-90fd-43fe-af96-36554c9605fa,C0452,Movie_378,22969.05,4.17,22964.88,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5174340a-e14b-4f64-8d90-98fc33b2ec0f,C0453,Music_104,9452.46,356.92,9095.539999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e7e8b6d1-cc84-47fb-8f1e-29f6dacd9b14,C0454,Movie_369,6643.04,126.39,6516.65,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c5fe9144-b840-4c72-93b9-0eb54cc027c8,C0455,Show_069,6065.3058,220.08,5845.2258,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9cb2fbf8-da54-4291-8b7e-6f9ac1fe9758,C0456,Movie_276,15258.47,434.03,14824.439999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a77c017f-2d0b-4095-accd-1bd19e448784,C0457,Show_191,13802.3,179.34,13622.96,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e41009ed-e028-4c31-816a-752763a0d740,C0458,Movie_267,19702.12,95.04,19607.079999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
17a52829-ca7a-498e-bfb4-f30c7e09ad65,C0459,Show_283,3988.07,17.29,3970.78,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2a43ebd3-55fd-4e8b-9651-bd5a1dfb2a2f,C0460,Music_138,18704.52,254.16,18450.36,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7b2b0bdd-586c-4be5-90d0-77422f2099fe,C0461,Show_034,11401.25,84.49,11316.76,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
728fad48-6e62-4064-9385-c2c2c59b448e,C0462,Movie_023,12389.96,5.71,12384.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
857a124a-8da6-4ab9-82f1-19bdba02c870,C0463,Show_043,12930.53,33.31,12897.220000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b8151265-7437-41ad-9834-d7a2acb11a8b,C0464,Movie_098,12707.82,24.22,12683.6,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b018de54-2bf8-4574-b14c-a44dd2de4f41,C0465,Movie_296,18663.43,113.0,18550.43,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
766ad45a-4b51-46bd-aa78-cad629685476,C0466,Movie_461,18854.66,10.41,18844.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6624e36d-cb00-4d7c-820a-38161cdab26f,C0467,Movie_198,6147.79,86.52,6061.2699999999995,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d1111d85-3d5d-4763-821f-3a191a5a646d,C0468,Show_208,16595.19,202.41,16392.78,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c1d23810-ae03-41ad-a569-5545beff2242,C0469,Movie_262,21746.75,102.84,21643.91,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
cf6b9ffb-1018-4ff8-97b3-05332ad4b97c,C0470,Movie_311,4286.61,101.1,4185.509999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
22125a27-0b36-4588-a424-7d0172444ce3,C0471,Music_180,6658.9,679.69,5979.209999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
25cbb483-1bc8-4a32-8b8e-690267877270,C0472,Movie_161,9950.0,104.31,9845.69,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
731da40b-07d2-4197-a1b0-82885108c451,C0473,Movie_403,15376.36,42.41,15333.95,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
c011fd8b-26e9-4ac8-ac7b-6822607d8c65,C0474,Show_040,20955.96,58.14,20897.82,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
1010d7a9-c783-4d0f-beb1-88091daf3eaa,C0475,Movie_177,14304.54,259.58,14044.960000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
82f5a04a-1eba-4be4-bc4f-521065848ea1,C0476,Show_227,23512.56,9.23,23503.33,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
a01a6165-6dbe-4a0d-8b08-63046326f37b,C0477,Show_294,13668.93,29.9,13639.03,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
ab38b8ed-7008-4429-b75b-b248585f9026,C0478,Music_019,19093.04,65.92,19027.120000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
71300fbd-0518-4579-a44c-7c2976167b53,C0479,Show_279,16913.91,442.4,16471.51,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
7a1eac5f-aca1-401d-9879-ca050b4db484,C0480,Show_257,10180.64,21.61,10159.029999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
65429941-a87f-4bee-8546-847f7331fbdf,C0481,Movie_298,20438.22,109.68,20328.54,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
586cf702-5f35-471d-828b-d22ed2ca1781,C0482,Movie_092,23375.27,161.82,23213.45,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
77982a2b-805b-438e-b4e0-4247dfbf6ce2,C0483,Music_130,7185.91,236.38,6949.53,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
163c7f35-aa1c-4229-84ff-3fd9096e5ea7,C0484,Movie_450,15347.09,68.69,15278.4,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
235f3407-581f-4423-b5bf-88d74115aa7c,C0485,Show_146,10860.63,106.96,10753.67,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
4a6d3636-24d5-451f-9d95-4cf4a7a44c68,C0486,Movie_015,13884.88,367.44,13517.439999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
a51544d6-f40a-4668-8cc4-bcb0bb4804b8,C0487,Movie_481,20998.12,225.08,20773.039999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
435f2435-60e6-46e1-9c5e-b805b78a9584,C0488,Music_197,23477.59,60.66,23416.93,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
fd361301-2383-46fa-840c-e75e44252e2b,C0489,Music_069,4198.4248,91.91,4106.5148,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
8a7f5187-6ead-4640-9d7c-19411fac4810,C0490,Movie_432,8634.72,199.39,8435.33,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
6f0e6fad-ef69-457a-b251-5e5b8ba7d867,C0491,Show_196,14860.73,2.65,14858.08,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
52a068cf-bfd7-4f8a-80e0-8eba25853ec9,C0492,Show_003,12482.07,50.5,12431.57,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
3f8bbfd0-2d04-4fe8-a210-30cfcbc0ae22,C0493,Movie_261,6527.12,41.02,6486.099999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
3de065c6-743f-4be5-bcce-a4322ca54867,C0494,Movie_329,20789.15,326.32,20462.83,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
f50de435-4b61-406a-b911-47437b255d21,C0495,Movie_180,8306.19,42.01,8264.18,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
cc77137c-cfd8-4b29-b4da-0d331fd2b70a,C0496,Show_065,5039.96,79.0,4960.96,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
07a24803-2e08-44a9-bb2f-cd3e651a0e41,C0497,Movie_396,9832.07,40.95,9791.119999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
ed5ae0f3-2989-4795-85e8-796fb963a77b,C0498,Movie_496,6077.96,52.2,6025.76,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
d66ae58f-fced-4c9b-bc71-856735aa0a31,C0499,Movie_036,6394.42,24.84,6369.58,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
5db2e4bd-a106-4bf6-940a-01fbd04dbb50,C0500,Movie_443,6463.92,17.13,6446.79,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
adda3775-21e4-4f42-9b62-3e8e62197285,C0501,Music_128,20883.26,53.95,20829.309999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
40d02664-5b24-40d6-9919-e638362513ed,C0502,Show_160,6902.5,135.74,6766.76,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
f0c2b6c3-860c-41d1-8111-abb04101aad0,C0503,Show_137,11594.44,151.21,11443.230000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
1ebb2ab9-90a1-444e-afd4-275eb3be28e2,C0504,Movie_099,4968.21,259.14,4709.07,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
a8eea574-57a4-4f46-8399-4160bbb403b7,C0505,Movie_338,11085.21,117.28,10967.929999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
7d03055e-d5c3-4563-8d2d-36f97c2c1f81,C0506,Movie_013,5971.01,466.43,5504.58,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
63aec8cc-2a2c-4186-ae3c-5ecd0972b0bf,C0507,Show_185,24436.94,246.71,24190.23,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
28014c01-78c4-4360-88c5-16633a11092d,C0508,Movie_117,16523.09,141.6,16381.49,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
dae66074-281f-4021-a21a-55ef95e41a22,C0509,Movie_447,13708.53,250.45,13458.08,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
ab362480-7627-47ae-9255-e2a9c8cc8ce2,C0510,Movie_408,13373.53,24.8,13348.730000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
3639950f-3979-4c3e-9e72-d3129456933f,C0511,Music_016,12961.07,7.3,12953.77,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
50471fdf-a79a-4aef-be4b-4f0668d3e68a,C0512,Movie_313,17891.67,46.43,17845.239999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
c71402fb-7996-4e17-a9d4-2b113250a60b,C0513,Movie_359,11972.86,143.19,11829.67,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
1cc7fc25-6885-431c-9e29-8a8541ef3038,C0514,Movie_472,4425.3664,806.06,3619.3064,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
ecb622e7-6d51-4725-a9a4-f87411950ed1,C0515,Movie_205,21657.52,226.02,21431.5,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
b2dfe5f5-21ed-47e5-a0b1-5caa538ed608,C0516,Movie_228,22977.96,98.3,22879.66,UNDERPAYMENT,True,2026-04-01T16:39:44.372297
