violation_id,audit_id,contract_id,content_id,violation_type,description,severity,detected_at,reviewed_at
967e618b-3518-4c18-929e-08815656398b,LATEST_AUDIT,C0704,Music_147,TERRITORY_VIOLATION,"Illegal distribution in JP (604 plays detected). Authorized: AU, UK, BR",high,2026-04-01T16:39:44.440737,
71ce1e0d-16e1-4917-87ad-74d7da5e796b,LATEST_AUDIT,C0705,Movie_097,EXPIRED_LICENSE,Content streamed 147 days after contract expiry (2025-11-02),critical,2026-04-01T16:39:44.440737,
b5424cb2-31e7-4279-ac76-481de48deeb4,LATEST_AUDIT,C0706,Movie_195,TERRITORY_VIOLATION,"Illegal distribution in JP (2070 plays detected). Authorized: CA, DE",high,2026-04-01T16:39:44.440737,
6de7d161-2128-42d9-bc54-449d6b1c49e9,LATEST_AUDIT,C0707,Movie_417,TERRITORY_VIOLATION,"Illegal distribution in JP (4162 plays detected). Authorized: IN, FR",high,2026-04-01T16:39:44.440737,
b92b2191-dc29-4db3-8a3d-d87cf5129191,LATEST_AUDIT,C0708,Show_210,EXPIRED_LICENSE,Content streamed 20 days after contract expiry (2026-06-25),high,2026-04-01T16:39:44.440737,
337885eb-3397-4aa6-bf27-d21a2809e30e,LATEST_AUDIT,C0709,Movie_249,TERRITORY_VIOLATION,"Illegal distribution in UK (1409 plays detected). Authorized: AU, US, BR, IN",high,2026-04-01T16:39:44.440737,
5c85bd87-0166-494f-89d0-f67764bf97a5,LATEST_AUDIT,C0710,Movie_485,EXPIRED_LICENSE,Content streamed 68 days after contract expiry (2025-03-13),high,2026-04-01T16:39:44.440737,
c86b2b75-c4b3-42cc-8256-74d1daf5352e,LATEST_AUDIT,C0711,Show_091,EXPIRED_LICENSE,Content streamed 36 days after contract expiry (2025-11-13),high,2026-04-01T16:39:44.440737,
64914633-f694-4a09-894f-3ceba81c64c8,LATEST_AUDIT,C0711,Show_091,TERRITORY_VIOLATION,"Illegal distribution in JP (2342 plays detected). Authorized: FR, CA, US, DE, UK",high,2026-04-01T16:39:44.440737,
979f4334-9cff-43dc-889d-e7c591e5ff2a,LATEST_AUDIT,C0712,Show_085,EXPIRED_LICENSE,Content streamed 119 days after contract expiry (2024-08-16),critical,2026-04-01T16:39:44.440737,
f89f28ef-8111-47c5-816c-8e0dd648de47,LATEST_AUDIT,C0712,Show_085,TERRITORY_VIOLATION,"Illegal distribution in JP (3149 plays detected). Authorized: AU, BR, DE, US",high,2026-04-01T16:39:44.440737,
e34ff047-e290-4f3c-849f-89e52f5905b6,LATEST_AUDIT,C0712,Show_085,TERRITORY_VIOLATION,"Illegal distribution in UK (4476 plays detected). Authorized: AU, BR, DE, US",high,2026-04-01T16:39:44.440737,
2249a3e4-f73a-4635-a199-a8dd41eba9bf,LATEST_AUDIT,C0713,Movie_136,EXPIRED_LICENSE,Content streamed 128 days after contract expiry (2026-08-09),critical,2026-04-01T16:39:44.440737,
4f0b9b15-01e3-45f1-952f-fe2365f31d57,LATEST_AUDIT,C0713,Movie_136,TERRITORY_VIOLATION,"Illegal distribution in AU (4439 plays detected). Authorized: IN, CA, US, DE, UK",high,2026-04-01T16:39:44.440737,
11ae5005-2335-4c14-86d6-9ff71faf6f7f,LATEST_AUDIT,C0713,Movie_136,TERRITORY_VIOLATION,"Illegal distribution in BR (1746 plays detected). Authorized: IN, CA, US, DE, UK",high,2026-04-01T16:39:44.440737,
661bf25c-ba82-4f0d-bff9-4124a0fc0494,LATEST_AUDIT,C0713,Movie_136,TERRITORY_VIOLATION,"Illegal distribution in JP (3548 plays detected). Authorized: IN, CA, US, DE, UK",high,2026-04-01T16:39:44.440737,
a359a3ea-42b9-49a5-8c8d-ffca51e754b2,LATEST_AUDIT,C0716,Show_268,EXPIRED_LICENSE,Content streamed 4 days after contract expiry (2026-06-10),high,2026-04-01T16:39:44.440737,
dc2bd891-605a-4ca6-bc20-7cdeeddeb7ea,LATEST_AUDIT,C0716,Show_268,TERRITORY_VIOLATION,"Illegal distribution in AU (626 plays detected). Authorized: IN, BR, FR, US, DE",high,2026-04-01T16:39:44.440737,
1ac5fc20-8d5c-4fb2-a8fb-762f61b2ad33,LATEST_AUDIT,C0717,Show_186,EXPIRED_LICENSE,Content streamed 46 days after contract expiry (2026-01-22),high,2026-04-01T16:39:44.440737,
8d20820e-fd3d-4085-adf5-d7403c969d89,LATEST_AUDIT,C0717,Show_186,TERRITORY_VIOLATION,"Illegal distribution in IN (3868 plays detected). Authorized: AU, FR, BR, JP",high,2026-04-01T16:39:44.440737,
036fbd6a-3d06-44d8-bd47-a16033b98256,LATEST_AUDIT,C0718,Movie_286,EXPIRED_LICENSE,Content streamed 36 days after contract expiry (2026-11-25),high,2026-04-01T16:39:44.440737,
2cd43017-f75e-47b5-8cbd-000ca21925af,LATEST_AUDIT,C0718,Movie_286,TERRITORY_VIOLATION,"Illegal distribution in IN (2711 plays detected). Authorized: CA, DE",high,2026-04-01T16:39:44.440737,
8eb07451-0558-40bc-9668-930ee75250fc,LATEST_AUDIT,C0721,Show_229,EXPIRED_LICENSE,Content streamed 155 days after contract expiry (2025-06-30),critical,2026-04-01T16:39:44.440737,
717233c9-eab4-4ea9-9baf-a4e25e05c90c,LATEST_AUDIT,C0721,Show_229,TERRITORY_VIOLATION,"Illegal distribution in AU (5891 plays detected). Authorized: BR, FR, CA, US, JP",high,2026-04-01T16:39:44.440737,
e8e0560e-6b63-4e1d-ac9d-e8c1fd38d494,LATEST_AUDIT,C0722,Movie_339,EXPIRED_LICENSE,Content streamed 113 days after contract expiry (2025-12-09),critical,2026-04-01T16:39:44.440737,
a1196aaa-a4d5-421f-ab0a-a145812712e6,LATEST_AUDIT,C0722,Movie_339,TERRITORY_VIOLATION,"Illegal distribution in US (3888 plays detected). Authorized: IN, CA, BR, JP",high,2026-04-01T16:39:44.440737,
ca3067d2-8703-40f8-9266-0dfc7afc48e9,LATEST_AUDIT,C0723,Music_073,EXPIRED_LICENSE,Content streamed 81 days after contract expiry (2026-11-17),high,2026-04-01T16:39:44.440737,
3fed4f6c-d5a4-4698-aa0b-8fb293b18c62,LATEST_AUDIT,C0723,Music_073,TERRITORY_VIOLATION,"Illegal distribution in CA (3820 plays detected). Authorized: US, DE, JP",high,2026-04-01T16:39:44.440737,
607d3625-def2-4d92-a5f0-84bcc3e0b1e1,LATEST_AUDIT,C0723,Music_073,TERRITORY_VIOLATION,"Illegal distribution in IN (3441 plays detected). Authorized: US, DE, JP",high,2026-04-01T16:39:44.440737,
02b5515b-93a9-4da2-8ece-177ceeec1e26,LATEST_AUDIT,C0725,Music_075,TERRITORY_VIOLATION,"Illegal distribution in AU (1161 plays detected). Authorized: CA, BR, FR",high,2026-04-01T16:39:44.440737,
063dec46-904b-4c1c-93a3-1ffa15d50219,LATEST_AUDIT,C0725,Music_075,TERRITORY_VIOLATION,"Illegal distribution in US (4629 plays detected). Authorized: CA, BR, FR",high,2026-04-01T16:39:44.440737,
ec6c7fdc-e4be-4322-bf04-7db464c92677,LATEST_AUDIT,C0726,Movie_061,EXPIRED_LICENSE,Content streamed 52 days after contract expiry (2024-06-30),high,2026-04-01T16:39:44.440737,
f4c0572b-c29e-49b2-8f35-24d0b3804007,LATEST_AUDIT,C0726,Movie_061,TERRITORY_VIOLATION,"Illegal distribution in IN (4897 plays detected). Authorized: UK, CA, JP",high,2026-04-01T16:39:44.440737,
f38d824a-0cf1-4bc5-a628-51425aa1a5f5,LATEST_AUDIT,C0726,Movie_061,TERRITORY_VIOLATION,"Illegal distribution in US (140 plays detected). Authorized: UK, CA, JP",high,2026-04-01T16:39:44.440737,
8bcaa564-eae3-49d3-ae58-7d7453f520ff,LATEST_AUDIT,C0727,Show_147,EXPIRED_LICENSE,Content streamed 43 days after contract expiry (2027-01-15),high,2026-04-01T16:39:44.440737,
c61b2178-eaf3-4f93-a02f-44e8ef7c0201,LATEST_AUDIT,C0727,Show_147,TERRITORY_VIOLATION,"Illegal distribution in DE (1260 plays detected). Authorized: IN, BR, US, JP",high,2026-04-01T16:39:44.440737,
fab50033-24d6-41be-b530-5979d30f862b,LATEST_AUDIT,C0728,Show_225,EXPIRED_LICENSE,Content streamed 17 days after contract expiry (2026-01-19),high,2026-04-01T16:39:44.440737,
532ce5b7-79ac-4f21-8614-699fdfe1bb11,LATEST_AUDIT,C0728,Show_225,TERRITORY_VIOLATION,"Illegal distribution in CA (4241 plays detected). Authorized: IN, BR, US, UK, JP",high,2026-04-01T16:39:44.440737,
86373a22-46d9-498e-add5-eb0c6b1acd4f,LATEST_AUDIT,C0728,Show_225,TERRITORY_VIOLATION,"Illegal distribution in FR (1745 plays detected). Authorized: IN, BR, US, UK, JP",high,2026-04-01T16:39:44.440737,
6995fa32-9faa-449b-bdcc-9c5763630d2c,LATEST_AUDIT,C0729,Movie_073,EXPIRED_LICENSE,Content streamed 54 days after contract expiry (2026-08-18),high,2026-04-01T16:39:44.440737,
f2ca4d5f-c3af-4d3a-af99-1295e7ffa171,LATEST_AUDIT,C0729,Movie_073,TERRITORY_VIOLATION,"Illegal distribution in CA (754 plays detected). Authorized: US, DE, IN",high,2026-04-01T16:39:44.440737,
216634b2-d439-4a39-afb3-38cbc884b8a2,LATEST_AUDIT,C0730,Movie_008,EXPIRED_LICENSE,Content streamed 160 days after contract expiry (2024-10-08),critical,2026-04-01T16:39:44.440737,
60f3e7a9-fdd5-4b16-86cb-69beb5d56340,LATEST_AUDIT,C0730,Movie_008,TERRITORY_VIOLATION,"Illegal distribution in DE (4834 plays detected). Authorized: IN, BR",high,2026-04-01T16:39:44.440737,
1b30dbc9-28c7-4b50-82fa-caab2b899698,LATEST_AUDIT,C0731,Music_168,TERRITORY_VIOLATION,"Illegal distribution in DE (832 plays detected). Authorized: AU, US",high,2026-04-01T16:39:44.440737,
e665a0d2-707d-4dba-80ff-04816ecdcb75,LATEST_AUDIT,C0732,Show_235,EXPIRED_LICENSE,Content streamed 94 days after contract expiry (2025-01-08),critical,2026-04-01T16:39:44.440737,
d5fc19a0-95d2-4551-9349-7c253a54387a,LATEST_AUDIT,C0732,Show_235,TERRITORY_VIOLATION,"Illegal distribution in BR (3634 plays detected). Authorized: AU, CA, FR",high,2026-04-01T16:39:44.440737,
08942958-93a2-4f43-825a-f32c0c875e2a,LATEST_AUDIT,C0734,Show_068,EXPIRED_LICENSE,Content streamed 174 days after contract expiry (2026-05-23),critical,2026-04-01T16:39:44.440737,
7b859e34-9ba4-4ff6-9754-b36459933c6e,LATEST_AUDIT,C0735,Show_103,EXPIRED_LICENSE,Content streamed 34 days after contract expiry (2025-09-17),high,2026-04-01T16:39:44.440737,
023a007e-1fd0-4ef9-ab43-8c1449a881a3,LATEST_AUDIT,C0735,Show_103,TERRITORY_VIOLATION,"Illegal distribution in IN (5961 plays detected). Authorized: US, DE, BR, FR",high,2026-04-01T16:39:44.440737,
e8007832-049c-4d1c-807b-879398b1032b,LATEST_AUDIT,C0735,Show_103,TERRITORY_VIOLATION,"Illegal distribution in UK (3029 plays detected). Authorized: US, DE, BR, FR",high,2026-04-01T16:39:44.440737,
076d7c16-ca26-4bb4-8830-a4873cab1f1a,LATEST_AUDIT,C0736,Movie_022,TERRITORY_VIOLATION,"Illegal distribution in CA (2672 plays detected). Authorized: BR, FR, US, DE, AU",high,2026-04-01T16:39:44.440737,
f95d3493-8012-4cc2-943b-a7d1eca910a5,LATEST_AUDIT,C0737,Movie_347,EXPIRED_LICENSE,Content streamed 62 days after contract expiry (2027-06-18),high,2026-04-01T16:39:44.440737,
0adca47c-27e0-4e48-a45e-13edf9fdf7c1,LATEST_AUDIT,C0737,Movie_347,TERRITORY_VIOLATION,"Illegal distribution in JP (104 plays detected). Authorized: CA, FR, US",high,2026-04-01T16:39:44.440737,
d3b32270-6aa1-4e32-bb86-a439cc9407c9,LATEST_AUDIT,C0740,Movie_254,TERRITORY_VIOLATION,"Illegal distribution in CA (2124 plays detected). Authorized: AU, UK, FR",high,2026-04-01T16:39:44.440737,
a80f32db-a8cc-444e-86af-026f88b912e0,LATEST_AUDIT,C0740,Movie_254,TERRITORY_VIOLATION,"Illegal distribution in IN (1609 plays detected). Authorized: AU, UK, FR",high,2026-04-01T16:39:44.440737,
5823d365-d004-4893-8396-a52a8656e089,LATEST_AUDIT,C0741,Movie_124,EXPIRED_LICENSE,Content streamed 98 days after contract expiry (2025-08-20),critical,2026-04-01T16:39:44.440737,
c348664e-a33c-4ae0-abd1-440dc21f06aa,LATEST_AUDIT,C0741,Movie_124,TERRITORY_VIOLATION,"Illegal distribution in AU (1821 plays detected). Authorized: US, DE, IN",high,2026-04-01T16:39:44.440737,
25d05051-e75c-49fa-9416-5816e7d961c4,LATEST_AUDIT,C0742,Movie_463,TERRITORY_VIOLATION,"Illegal distribution in DE (4472 plays detected). Authorized: CA, FR, JP",high,2026-04-01T16:39:44.440737,
8b46c3f7-fc0e-4b34-b407-594b0b7328f7,LATEST_AUDIT,C0743,Show_030,EXPIRED_LICENSE,Content streamed 140 days after contract expiry (2025-06-06),critical,2026-04-01T16:39:44.440737,
89447381-b5bd-489a-a4fd-a054aaed560f,LATEST_AUDIT,C0745,Music_032,EXPIRED_LICENSE,Content streamed 171 days after contract expiry (2024-03-06),critical,2026-04-01T16:39:44.440737,
6f89b509-e931-448d-ba20-f9a9f7853508,LATEST_AUDIT,C0746,Music_172,TERRITORY_VIOLATION,"Illegal distribution in DE (1093 plays detected). Authorized: AU, US, JP",high,2026-04-01T16:39:44.440737,
a2ed59d6-800f-42a7-abd2-b9be64f48f5c,LATEST_AUDIT,C0747,Show_188,EXPIRED_LICENSE,Content streamed 71 days after contract expiry (2024-06-16),high,2026-04-01T16:39:44.440737,
eaee5b62-1f46-48e3-ac04-b8d54d73b67b,LATEST_AUDIT,C0747,Show_188,TERRITORY_VIOLATION,"Illegal distribution in JP (591 plays detected). Authorized: IN, CA, BR, FR",high,2026-04-01T16:39:44.440737,
35537385-8b55-4671-890b-ee1741b97b8f,LATEST_AUDIT,C0748,Music_045,EXPIRED_LICENSE,Content streamed 152 days after contract expiry (2025-04-25),critical,2026-04-01T16:39:44.440737,
bbd21f17-4a80-447b-bbe3-02cf98051b60,LATEST_AUDIT,C0748,Music_045,TERRITORY_VIOLATION,"Illegal distribution in FR (3919 plays detected). Authorized: UK, CA, BR",high,2026-04-01T16:39:44.440737,
2c470157-7193-4061-b2dd-42bb97228b0e,LATEST_AUDIT,C0748,Music_045,TERRITORY_VIOLATION,"Illegal distribution in JP (6893 plays detected). Authorized: UK, CA, BR",high,2026-04-01T16:39:44.440737,
d1676737-e5f1-4374-a117-fa5e1d71dab1,LATEST_AUDIT,C0749,Movie_320,TERRITORY_VIOLATION,"Illegal distribution in IN (3925 plays detected). Authorized: BR, FR, CA, AU, JP",high,2026-04-01T16:39:44.440737,
1ab7010b-7ae4-4543-bd7f-2fe08ad2a29d,LATEST_AUDIT,C0749,Movie_320,TERRITORY_VIOLATION,"Illegal distribution in UK (3063 plays detected). Authorized: BR, FR, CA, AU, JP",high,2026-04-01T16:39:44.440737,
7b728ab3-4fa7-41a4-92ae-70379dfb0dfc,LATEST_AUDIT,C0750,Show_231,EXPIRED_LICENSE,Content streamed 23 days after contract expiry (2026-03-24),high,2026-04-01T16:39:44.440737,
ce5a65b5-bde5-40f2-84f7-a6eecef1bb65,LATEST_AUDIT,C0750,Show_231,TERRITORY_VIOLATION,"Illegal distribution in AU (2427 plays detected). Authorized: US, BR, IN",high,2026-04-01T16:39:44.440737,
24b38aee-7f41-43a5-a8f2-53cf0d06c0d9,LATEST_AUDIT,C0751,Movie_206,EXPIRED_LICENSE,Content streamed 45 days after contract expiry (2025-06-12),high,2026-04-01T16:39:44.440737,
0b2e9ab6-36e9-4e35-8d53-05028dd1c878,LATEST_AUDIT,C0751,Movie_206,TERRITORY_VIOLATION,"Illegal distribution in US (3633 plays detected). Authorized: AU, UK, CA, JP",high,2026-04-01T16:39:44.440737,
091cf159-c5b3-4d35-8d07-259ab8b34a65,LATEST_AUDIT,C0753,Music_139,EXPIRED_LICENSE,Content streamed 87 days after contract expiry (2025-08-18),high,2026-04-01T16:39:44.440737,
c84ec66a-ede4-4958-9031-bdcd17d194ef,LATEST_AUDIT,C0755,Music_067,EXPIRED_LICENSE,Content streamed 31 days after contract expiry (2026-01-13),high,2026-04-01T16:39:44.440737,
7ebad2bc-2daa-4d18-b4aa-63dcd0c31f5b,LATEST_AUDIT,C0755,Music_067,TERRITORY_VIOLATION,"Illegal distribution in DE (853 plays detected). Authorized: AU, IN, BR, FR",high,2026-04-01T16:39:44.440737,
9d9df93e-7737-4880-a1f3-8810f46e2752,LATEST_AUDIT,C0756,Movie_434,TERRITORY_VIOLATION,"Illegal distribution in CA (4306 plays detected). Authorized: IN, US, DE, UK, JP",high,2026-04-01T16:39:44.440737,
12301672-3347-4416-bba1-ba8760d26f34,LATEST_AUDIT,C0757,Show_122,EXPIRED_LICENSE,Content streamed 155 days after contract expiry (2025-01-28),critical,2026-04-01T16:39:44.440737,
7f2b784e-041b-4197-a926-7dc08361a123,LATEST_AUDIT,C0758,Show_041,EXPIRED_LICENSE,Content streamed 33 days after contract expiry (2026-03-02),high,2026-04-01T16:39:44.440737,
72aa73b1-45d2-4a0d-8bad-df17755d399b,LATEST_AUDIT,C0758,Show_041,TERRITORY_VIOLATION,"Illegal distribution in CA (4001 plays detected). Authorized: UK, IN, BR, JP",high,2026-04-01T16:39:44.440737,
5974fdd4-f0d6-4a7b-a171-69b56c41a72a,LATEST_AUDIT,C0759,Music_056,EXPIRED_LICENSE,Content streamed 119 days after contract expiry (2025-05-22),critical,2026-04-01T16:39:44.440737,
7f874ba0-50b2-4722-bfab-81f65bba584a,LATEST_AUDIT,C0759,Music_056,TERRITORY_VIOLATION,"Illegal distribution in AU (317 plays detected). Authorized: IN, BR, US, DE, JP",high,2026-04-01T16:39:44.440737,
703d1dd5-d7ae-4240-956f-76cab1c96ce6,LATEST_AUDIT,C0760,Movie_170,TERRITORY_VIOLATION,"Illegal distribution in DE (4795 plays detected). Authorized: BR, US, UK, AU, JP",high,2026-04-01T16:39:44.440737,
16d96b93-5b4c-4c78-880b-ae51b4feb0d5,LATEST_AUDIT,C0760,Movie_170,TERRITORY_VIOLATION,"Illegal distribution in FR (3395 plays detected). Authorized: BR, US, UK, AU, JP",high,2026-04-01T16:39:44.440737,
28074987-bb79-4f29-ba63-9287a0052548,LATEST_AUDIT,C0760,Movie_170,TERRITORY_VIOLATION,"Illegal distribution in IN (4272 plays detected). Authorized: BR, US, UK, AU, JP",high,2026-04-01T16:39:44.440737,
ae801b58-dcab-4e15-a2e5-f3498aad8e8e,LATEST_AUDIT,C0761,Show_063,EXPIRED_LICENSE,Content streamed 101 days after contract expiry (2025-12-07),critical,2026-04-01T16:39:44.440737,
37adb0da-2e5f-459f-ab07-11f507118a97,LATEST_AUDIT,C0762,Movie_487,EXPIRED_LICENSE,Content streamed 125 days after contract expiry (2027-11-18),critical,2026-04-01T16:39:44.440737,
583b57b0-b7a7-4686-9334-769ec6279086,LATEST_AUDIT,C0762,Movie_487,TERRITORY_VIOLATION,"Illegal distribution in DE (3310 plays detected). Authorized: AU, IN, BR, JP",high,2026-04-01T16:39:44.440737,
68af9cf3-3959-417b-a42b-556a1818191c,LATEST_AUDIT,C0762,Movie_487,TERRITORY_VIOLATION,"Illegal distribution in FR (4758 plays detected). Authorized: AU, IN, BR, JP",high,2026-04-01T16:39:44.440737,
036ad380-94a0-4c4b-8992-e2ae5693cbef,LATEST_AUDIT,C0763,Show_176,EXPIRED_LICENSE,Content streamed 169 days after contract expiry (2025-03-28),critical,2026-04-01T16:39:44.440737,
195674a2-0a02-4951-83d8-51bed628912e,LATEST_AUDIT,C0764,Movie_132,EXPIRED_LICENSE,Content streamed 142 days after contract expiry (2025-07-24),critical,2026-04-01T16:39:44.440737,
25b57bc6-f7e3-4bd2-8a75-833c3820cbbb,LATEST_AUDIT,C0764,Movie_132,TERRITORY_VIOLATION,"Illegal distribution in FR (3547 plays detected). Authorized: IN, BR, US, DE, AU",high,2026-04-01T16:39:44.440737,
86680b8c-f129-46cc-863f-be0435995524,LATEST_AUDIT,C0765,Movie_129,EXPIRED_LICENSE,Content streamed 14 days after contract expiry (2025-12-12),high,2026-04-01T16:39:44.440737,
8bbfb234-7e09-48f1-b53d-6d4336554cff,LATEST_AUDIT,C0765,Movie_129,TERRITORY_VIOLATION,"Illegal distribution in AU (1629 plays detected). Authorized: UK, CA, US, JP",high,2026-04-01T16:39:44.440737,
32838582-1d93-4ff9-a6ab-01a42adfc46d,LATEST_AUDIT,C0766,Show_046,EXPIRED_LICENSE,Content streamed 178 days after contract expiry (2025-02-19),critical,2026-04-01T16:39:44.440737,
f394119f-1ffd-4bb4-8a7d-7c3b92ef97aa,LATEST_AUDIT,C0766,Show_046,TERRITORY_VIOLATION,"Illegal distribution in AU (1553 plays detected). Authorized: UK, CA, BR",high,2026-04-01T16:39:44.440737,
1894dc4a-871c-4bec-a53d-768cfae7a61c,LATEST_AUDIT,C0766,Show_046,TERRITORY_VIOLATION,"Illegal distribution in US (2685 plays detected). Authorized: UK, CA, BR",high,2026-04-01T16:39:44.440737,
a37c2bb7-d78e-4215-b9b8-e3e91aa5962a,LATEST_AUDIT,C0767,Movie_071,EXPIRED_LICENSE,Content streamed 77 days after contract expiry (2026-02-14),high,2026-04-01T16:39:44.440737,
01f3aea9-d2b4-45dd-a14c-13866bff02d7,LATEST_AUDIT,C0767,Movie_071,TERRITORY_VIOLATION,"Illegal distribution in DE (1658 plays detected). Authorized: UK, JP",high,2026-04-01T16:39:44.440737,
e938a692-4677-48d9-8f55-24f32c6ed173,LATEST_AUDIT,C0768,Movie_498,EXPIRED_LICENSE,Content streamed 165 days after contract expiry (2024-11-04),critical,2026-04-01T16:39:44.440737,
16cb329a-f285-4bae-b2db-77e4364f1677,LATEST_AUDIT,C0768,Movie_498,TERRITORY_VIOLATION,"Illegal distribution in DE (3479 plays detected). Authorized: IN, BR",high,2026-04-01T16:39:44.440737,
04067254-585b-47b4-a603-d9f863d43f2b,LATEST_AUDIT,C0768,Movie_498,TERRITORY_VIOLATION,"Illegal distribution in US (7158 plays detected). Authorized: IN, BR",high,2026-04-01T16:39:44.440737,
fc8c7459-58df-41b3-833c-62585a9260d6,LATEST_AUDIT,C0769,Show_250,EXPIRED_LICENSE,Content streamed 178 days after contract expiry (2024-05-02),critical,2026-04-01T16:39:44.440737,
bb314b8d-9a98-4400-979e-6e142172229f,LATEST_AUDIT,C0770,Movie_088,TERRITORY_VIOLATION,"Illegal distribution in BR (3143 plays detected). Authorized: AU, IN, DE, FR",high,2026-04-01T16:39:44.440737,
486a25df-bfa1-4c02-9e93-b328fcc9b80c,LATEST_AUDIT,C0771,Music_134,EXPIRED_LICENSE,Content streamed 104 days after contract expiry (2026-01-18),critical,2026-04-01T16:39:44.440737,
319e06da-023b-4fb5-9f81-b1374d9bea1b,LATEST_AUDIT,C0773,Movie_247,EXPIRED_LICENSE,Content streamed 133 days after contract expiry (2027-02-10),critical,2026-04-01T16:39:44.440737,
922b34b7-44f1-45cb-b1c8-6335dd16826e,LATEST_AUDIT,C0774,Movie_060,EXPIRED_LICENSE,Content streamed 137 days after contract expiry (2025-11-18),critical,2026-04-01T16:39:44.440737,
efaa2300-3461-49ba-bea5-377b9355f361,LATEST_AUDIT,C0778,Music_009,EXPIRED_LICENSE,Content streamed 107 days after contract expiry (2026-02-15),critical,2026-04-01T16:39:44.440737,
6ec8dcb0-b546-4383-99ea-e3a7a89acf3e,LATEST_AUDIT,C0779,Movie_020,TERRITORY_VIOLATION,"Illegal distribution in US (4520 plays detected). Authorized: CA, FR",high,2026-04-01T16:39:44.440737,
88b216bf-d832-4f15-bfa8-ea0c874cbc15,LATEST_AUDIT,C0780,Show_001,EXPIRED_LICENSE,Content streamed 98 days after contract expiry (2024-03-29),critical,2026-04-01T16:39:44.440737,
76ad8045-50bb-4cd4-9903-107da40b2bb6,LATEST_AUDIT,C0780,Show_001,TERRITORY_VIOLATION,"Illegal distribution in AU (3813 plays detected). Authorized: IN, FR, CA, UK, JP",high,2026-04-01T16:39:44.440737,
4a37717a-21cc-4b81-a1ad-37533bce429c,LATEST_AUDIT,C0780,Show_001,TERRITORY_VIOLATION,"Illegal distribution in BR (1585 plays detected). Authorized: IN, FR, CA, UK, JP",high,2026-04-01T16:39:44.440737,
563f73c4-a64c-4170-b52f-50da559a4b06,LATEST_AUDIT,C0780,Show_001,TERRITORY_VIOLATION,"Illegal distribution in DE (4789 plays detected). Authorized: IN, FR, CA, UK, JP",high,2026-04-01T16:39:44.440737,
74a1f5ca-8498-4e8c-bfeb-8ba35355081b,LATEST_AUDIT,C0781,Movie_332,EXPIRED_LICENSE,Content streamed 35 days after contract expiry (2026-04-05),high,2026-04-01T16:39:44.440737,
d9b44df9-549b-43b6-ba93-98c1bf0dd2d4,LATEST_AUDIT,C0781,Movie_332,TERRITORY_VIOLATION,"Illegal distribution in AU (4798 plays detected). Authorized: IN, CA",high,2026-04-01T16:39:44.440737,
2d2d8cdf-d482-4afa-bac8-160c8d55c1dc,LATEST_AUDIT,C0781,Movie_332,TERRITORY_VIOLATION,"Illegal distribution in BR (3338 plays detected). Authorized: IN, CA",high,2026-04-01T16:39:44.440737,
be19bbdd-bae8-4f04-9990-82b84204b92c,LATEST_AUDIT,C0781,Movie_332,TERRITORY_VIOLATION,"Illegal distribution in FR (4964 plays detected). Authorized: IN, CA",high,2026-04-01T16:39:44.440737,
6ad44499-129c-4d2f-bfef-05e924caeed2,LATEST_AUDIT,C0782,Show_114,EXPIRED_LICENSE,Content streamed 52 days after contract expiry (2026-06-28),high,2026-04-01T16:39:44.440737,
4daa4401-b084-4c5e-b4a5-afea47f8ba0d,LATEST_AUDIT,C0782,Show_114,TERRITORY_VIOLATION,"Illegal distribution in AU (4439 plays detected). Authorized: IN, CA, DE, JP",high,2026-04-01T16:39:44.440737,
d0967331-6695-4e26-8673-e3918672a2e2,LATEST_AUDIT,C0783,Movie_001,EXPIRED_LICENSE,Content streamed 88 days after contract expiry (2024-11-14),high,2026-04-01T16:39:44.440737,
6dd5875a-f8af-4a51-9800-30f1d2b3d757,LATEST_AUDIT,C0785,Show_053,EXPIRED_LICENSE,Content streamed 79 days after contract expiry (2026-07-16),high,2026-04-01T16:39:44.440737,
8c4869f9-46a2-4b4c-888e-3b7a2e9c97e4,LATEST_AUDIT,C0786,Movie_166,EXPIRED_LICENSE,Content streamed 100 days after contract expiry (2027-03-04),critical,2026-04-01T16:39:44.440737,
271306c4-3708-4747-9ea0-0c6f33c59a03,LATEST_AUDIT,C0788,Movie_383,EXPIRED_LICENSE,Content streamed 143 days after contract expiry (2026-04-08),critical,2026-04-01T16:39:44.440737,
520865a7-2f95-4ef3-9528-4fa1de10a036,LATEST_AUDIT,C0788,Movie_383,TERRITORY_VIOLATION,"Illegal distribution in CA (4196 plays detected). Authorized: UK, US",high,2026-04-01T16:39:44.440737,
156037ed-cf43-471f-a45a-157203b417e0,LATEST_AUDIT,C0789,Music_035,TERRITORY_VIOLATION,"Illegal distribution in US (3829 plays detected). Authorized: AU, CA, JP",high,2026-04-01T16:39:44.440737,
a0871166-6967-4037-8dac-c2b435dacc4a,LATEST_AUDIT,C0790,Music_174,EXPIRED_LICENSE,Content streamed 11 days after contract expiry (2025-07-09),high,2026-04-01T16:39:44.440737,
551458dc-46e3-4dee-950a-3f89d0d605ea,LATEST_AUDIT,C0790,Music_174,TERRITORY_VIOLATION,"Illegal distribution in BR (1246 plays detected). Authorized: US, CA, DE, UK, JP",high,2026-04-01T16:39:44.440737,
